fecha,precio_promedio_bolsa_energia
2009-05-13,102.1173095652174
2009-05-14,98.55144
2009-05-15,111.24774434782609
2009-05-16,109.70339652173914
2009-05-17,111.3555704347826
2009-05-18,130.26904869565217
2009-05-19,143.91209217391307
2009-05-20,131.83465739130435
2009-05-21,136.96644
2009-05-22,142.5566139130435
2009-05-23,139.2217008695652
2009-05-24,128.92165739130434
2009-05-25,130.54278782608696
2009-05-26,129.19852695652173
2009-05-27,137.27096173913046
2009-05-28,141.47774434782607
2009-05-29,151.18252695652174
2009-05-30,139.13126608695651
2009-05-31,130.06470086956523
2009-06-01,146.04933826086958
2009-06-02,149.3680339130435
2009-06-03,159.4767295652174
2009-06-04,168.06455565217394
2009-06-05,167.5005991304348
2009-06-06,125.67933826086961
2009-06-07,117.73412086956525
2009-06-08,124.21586
2009-06-09,123.84933826086959
2009-06-10,124.75977304347828
2009-06-11,128.99455565217394
2009-06-12,121.49933826086958
2009-06-13,104.27886
2009-06-14,103.08594695652175
2009-06-15,97.60803391304349
2009-06-16,100.6162947826087
2009-06-17,102.54281652173914
2009-06-18,105.60803391304349
2009-06-19,109.47281652173915
2009-06-20,114.86890347826088
2009-06-21,124.4775991304348
2009-06-22,127.10803391304349
2009-06-23,138.26007739130438
2009-06-24,134.86890347826088
2009-06-25,139.3035991304348
2009-06-26,135.6953382608696
2009-06-27,130.67281652173912
2009-06-28,124.50629478260872
2009-06-29,115.3471643478261
2009-06-30,119.20138173913044
2009-07-01,127.99068999999999
2009-07-02,127.74529869565212
2009-07-03,125.07838565217385
2009-07-04,117.18708130434777
2009-07-05,109.33664652173907
2009-07-06,120.99142913043472
2009-07-07,123.44708130434776
2009-07-08,119.64142913043476
2009-07-09,114.42129869565213
2009-07-10,87.04447260869563
2009-07-11,111.05134217391299
2009-07-12,111.83925521739124
2009-07-13,121.7550378260869
2009-07-14,120.24273347826083
2009-07-15,124.89542913043474
2009-07-16,122.31751608695646
2009-07-17,127.31668999999995
2009-07-18,122.31751608695646
2009-07-19,132.44795086956515
2009-07-20,131.86803782608692
2009-07-21,160.51682043478257
2009-07-22,134.7597769565217
2009-07-23,125.33699434782604
2009-07-24,124.95268999999996
2009-07-25,125.10168999999995
2009-07-26,125.77868999999994
2009-07-27,148.01355956521732
2009-07-28,154.57838565217386
2009-07-29,137.92221173913038
2009-07-30,136.7417334782608
2009-07-31,131.91399434782605
2009-08-01,133.5346578260869
2009-08-02,125.81100565217388
2009-08-03,129.24474478260865
2009-08-04,147.12161434782604
2009-08-05,146.38700565217385
2009-08-06,131.30544043478258
2009-08-07,138.33900565217388
2009-08-08,135.8172665217391
2009-08-09,122.1457156521739
2009-08-10,118.14796217391302
2009-08-11,125.69252739130432
2009-08-12,133.10408869565217
2009-08-13,124.68587521739127
2009-08-14,123.64335347826082
2009-08-15,119.15417956521736
2009-08-16,119.70413608695647
2009-08-17,114.77378826086952
2009-08-18,118.42742217391299
2009-08-19,115.37234260869563
2009-08-20,117.70413608695648
2009-08-21,134.00809260869565
2009-08-22,118.83461434782612
2009-08-23,120.67813608695648
2009-08-24,128.5998752173913
2009-08-25,152.9728930434783
2009-08-26,124.61257086956518
2009-08-27,122.89354347826085
2009-08-28,124.48474478260867
2009-08-29,141.63857086956517
2009-08-30,130.37291869565212
2009-08-31,130.93817956521735
2009-09-01,126.33093782608694
2009-09-02,140.95419869565214
2009-09-03,125.82376391304344
2009-09-04,122.9976769565217
2009-09-05,120.67158999999997
2009-09-06,127.23680739130431
2009-09-07,151.87675565217393
2009-09-08,135.14550304347821
2009-09-09,177.1281117391304
2009-09-10,178.7976769565217
2009-09-11,181.56289434782605
2009-09-12,164.5523726086956
2009-09-13,193.7802856521739
2009-09-14,197.18611173913038
2009-09-15,190.8234595652174
2009-09-16,191.08463347826083
2009-09-17,190.6063726086956
2009-09-18,206.3889378260869
2009-09-19,183.43245956521736
2009-09-20,182.04115521739126
2009-09-21,197.780242173913
2009-09-22,181.46085086956518
2009-09-23,211.5192856521739
2009-09-24,205.46653260869567
2009-09-25,208.6619378260869
2009-09-26,212.67158999999995
2009-09-27,227.21506826086951
2009-09-28,243.7925465217391
2009-09-29,261.30202478260867
2009-09-30,270.99767695652173
2009-10-01,263.2267317391304
2009-10-02,283.31368826086947
2009-10-03,285.7049926086956
2009-10-04,269.7049926086956
2009-10-05,271.82494913043473
2009-10-06,273.48751434782605
2009-10-07,237.13977521739125
2009-10-08,247.27020999999996
2009-10-09,242.00934043478256
2009-10-10,202.00934043478262
2009-10-11,199.23260130434784
2009-10-12,195.72725347826085
2009-10-13,179.06506
2009-10-14,175.82059826086964
2009-10-15,162.1258369565218
2009-10-16,159.39350521739132
2009-10-17,162.18327782608694
2009-10-18,159.25716652173918
2009-10-19,147.05264478260872
2009-10-20,146.3996808695653
2009-10-21,155.82186217391308
2009-10-22,133.78871347826086
2009-10-23,143.46364304347824
2009-10-24,150.40568826086957
2009-10-25,136.28484434782607
2009-10-26,152.86051869565222
2009-10-27,149.1058186956522
2009-10-28,166.18874130434784
2009-10-29,160.05081869565223
2009-10-30,159.9950795652174
2009-10-31,141.3467752173913
2009-11-01,127.43770652173906
2009-11-02,143.76770652173906
2009-11-03,140.48327173913037
2009-11-04,139.49688043478255
2009-11-05,141.94953260869562
2009-11-06,130.06979347826086
2009-11-07,141.17079347826078
2009-11-08,135.31322826086947
2009-11-09,136.7755326086956
2009-11-10,144.8209239130434
2009-11-11,135.5756630434783
2009-11-12,143.149054347826
2009-11-13,141.35357608695642
2009-11-14,144.17079347826078
2009-11-15,143.9099239130434
2009-11-16,138.72996739130426
2009-11-17,151.45593043478263
2009-11-18,147.57357608695645
2009-11-19,143.44040217391296
2009-11-20,155.45774999999995
2009-11-21,165.54470652173902
2009-11-22,165.11861956521727
2009-11-23,164.52609782608687
2009-11-24,161.3833152173912
2009-11-25,187.70122826086947
2009-11-26,189.1577499999999
2009-11-27,203.54035869565206
2009-11-28,167.9656195652173
2009-11-29,172.3887708695652
2009-11-30,190.68953260869554
2009-12-01,194.81710869565228
2009-12-02,174.9263260869566
2009-12-03,166.83589130434794
2009-12-04,181.15650000000008
2009-12-05,202.52171739130446
2009-12-06,206.23910869565228
2009-12-07,207.79763043478275
2009-12-08,205.07058695652185
2009-12-09,236.02171739130446
2009-12-10,215.58289130434795
2009-12-11,243.45650000000015
2009-12-12,246.19563043478277
2009-12-13,222.368543478261
2009-12-14,258.64806521739143
2009-12-15,219.48732608695664
2009-12-16,266.63910869565217
2009-12-17,259.1086739130436
2009-12-18,226.1714130434784
2009-12-19,258.7608478260871
2009-12-20,204.06571739130442
2009-12-21,253.93476086956534
2009-12-22,170.15036956521746
2009-12-23,194.2663260869566
2009-12-24,123.53545652173914
2009-12-25,147.43545086956516
2009-12-26,141.75284782608702
2009-12-27,125.6637173913044
2009-12-28,121.02458695652174
2009-12-29,135.95232608695653
2009-12-30,129.79193478260876
2009-12-31,138.29278130434787
2010-01-01,120.3192265217391
2010-01-02,118.66890521739136
2010-01-03,121.5240526086956
2010-01-04,124.45753086956518
2010-01-05,120.97422652173907
2010-01-06,126.45466130434777
2010-01-07,131.51153826086957
2010-01-08,153.2158786956521
2010-01-09,151.69179173913037
2010-01-10,198.8177047826087
2010-01-11,199.86118304347826
2010-01-12,174.06357434782603
2010-01-13,179.64831347826095
2010-01-14,190.29596565217386
2010-01-15,168.04226999999995
2010-01-16,169.07857434782602
2010-01-17,165.382922173913
2010-01-18,174.9916178260869
2010-01-19,161.22740043478257
2010-01-20,168.6001830434782
2010-01-21,149.77392217391298
2010-01-22,146.91000913043473
2010-01-23,157.03509608695646
2010-01-24,154.2090091304347
2010-01-25,161.4443134782608
2010-01-26,154.48570478260862
2010-01-27,147.92740043478256
2010-01-28,143.79196565217387
2010-01-29,132.1730960869565
2010-01-30,147.2524873913043
2010-01-31,124.4626178260869
2010-02-01,131.15091565217395
2010-02-02,133.8488473913043
2010-02-03,127.77065478260873
2010-02-04,129.76898260869567
2010-02-05,130.55629608695656
2010-02-06,161.18325956521738
2010-02-07,132.36347304347822
2010-02-08,156.48300260869567
2010-02-09,174.6386695652174
2010-02-10,144.65543739130436
2010-02-11,140.34643739130436
2010-02-12,162.91891565217392
2010-02-13,177.17670521739132
2010-02-14,175.0471404347826
2010-02-15,235.41652173913047
2010-02-16,308.63626434782606
2010-02-17,247.66572782608696
2010-02-18,200.27223086956522
2010-02-19,185.03304826086966
2010-02-20,280.2870365217391
2010-02-21,246.8487952173913
2010-02-22,307.6007791304348
2010-02-23,293.72194565217393
2010-02-24,228.03687608695654
2010-02-25,241.2258843478261
2010-02-26,231.99757478260864
2010-02-27,227.550312173913
2010-02-28,199.24710478260872
2010-03-01,205.1719639130435
2010-03-02,187.39147999999994
2010-03-03,211.82810043478258
